Site,Profile ID,Date,Chainage,Elevation,Flag
NARRA,PF2,2018-01-12,82,1.41,GPS
NARRA,PF2,2018-01-12,83,1.27,GPS
NARRA,PF2,2018-01-12,84,1.15,GPS
NARRA,PF2,2018-01-12,85,1.01,GPS
NARRA,PF2,2018-01-12,86,0.9,GPS
NARRA,PF2,2018-01-12,87,0.76,GPS
NARRA,PF2,2018-01-12,88,0.63,GPS
NARRA,PF2,2018-01-12,89,0.52,GPS
NARRA,PF2,2018-01-12,90,0.44,GPS
NARRA,PF2,2018-01-12,91,0.32,GPS
NARRA,PF2,2018-01-12,92,0.24,GPS
NARRA,PF2,2018-01-12,93,0.16,GPS
NARRA,PF2,2018-01-12,94,0.11,GPS
NARRA,PF2,2018-01-12,95,0.01,GPS
NARRA,PF2,2018-01-12,96,-0.08,GPS
NARRA,PF2,2018-01-12,97,-0.13,GPS
NARRA,PF2,2018-01-12,98,-0.17,GPS
NARRA,PF2,2018-01-12,99,-0.22,GPS
NARRA,PF2,2018-01-12,100,-0.27,GPS
NARRA,PF2,2018-01-12,101,-0.31,GPS
NARRA,PF2,2018-01-12,102,-0.36,GPS
NARRA,PF2,2018-01-12,103,-0.36,GPS
NARRA,PF2,2018-01-12,104,-0.42,GPS
NARRA,PF2,2018-01-12,105,-0.49,GPS
NARRA,PF2,2018-01-12,106,-0.52,GPS
NARRA,PF2,2018-01-12,107,-0.56,GPS
NARRA,PF2,2018-01-12,108,-0.59,GPS
NARRA,PF2,2018-01-12,109,-0.6,GPS
NARRA,PF2,2018-01-12,110,-0.64,GPS
NARRA,PF2,2018-01-12,111,-0.67,GPS
NARRA,PF2,2018-01-12,112,-0.73,GPS
NARRA,PF2,2018-01-12,113,-0.77,GPS
NARRA,PF2,2018-01-12,114,-0.89,GPS
NARRA,PF2,2018-01-12,115,-0.82,GPS
NARRA,PF2,2018-01-12,116,-0.84,GPS
NARRA,PF2,2018-01-12,117,-0.88,GPS
NARRA,PF1,2018-01-12,0,9.12,DUNEFILL
NARRA,PF1,2018-01-12,1,9.11,DUNEFILL
NARRA,PF1,2018-01-12,2,9.06,DUNEFILL
NARRA,PF1,2018-01-12,3,9,DUNEFILL
NARRA,PF1,2018-01-12,4,8.98,DUNEFILL
NARRA,PF1,2018-01-12,5,8.93,DUNEFILL
NARRA,PF1,2018-01-12,6,8.92,DUNEFILL
NARRA,PF1,2018-01-12,7,8.87,DUNEFILL
NARRA,PF1,2018-01-12,8,8.81,DUNEFILL
NARRA,PF1,2018-01-12,9,8.88,DUNEFILL
NARRA,PF1,2018-01-12,10,8.93,DUNEFILL
NARRA,PF1,2018-01-12,11,9.05,DUNEFILL
NARRA,PF1,2018-01-12,12,9,DUNEFILL
NARRA,PF1,2018-01-12,13,9.03,DUNEFILL
NARRA,PF1,2018-01-12,14,9.17,DUNEFILL
NARRA,PF1,2018-01-12,15,9.31,DUNEFILL
NARRA,PF1,2018-01-12,16,9.35,DUNEFILL
NARRA,PF1,2018-01-12,17,9.36,DUNEFILL
NARRA,PF1,2018-01-12,18,8.52,DUNEFILL
NARRA,PF1,2018-01-12,19,8.44,DUNEFILL
NARRA,PF1,2018-01-12,20,8.36,DUNEFILL
NARRA,PF1,2018-01-12,21,8.22,DUNEFILL
NARRA,PF1,2018-01-12,22,8.11,DUNEFILL
NARRA,PF1,2018-01-12,23,7.97,DUNEFILL
NARRA,PF1,2018-01-12,24,7.9,DUNEFILL
NARRA,PF1,2018-01-12,25,7.85,DUNEFILL
NARRA,PF1,2018-01-12,26,7.67,DUNEFILL
NARRA,PF1,2018-01-12,27,7.54,DUNEFILL
NARRA,PF1,2018-01-12,28,7.39,DUNEFILL
NARRA,PF1,2018-01-12,29,7.3,DUNEFILL
NARRA,PF1,2018-01-12,30,7.14,DUNEFILL
NARRA,PF1,2018-01-12,31,7.01,DUNEFILL
NARRA,PF1,2018-01-12,32,6.86,DUNEFILL
NARRA,PF1,2018-01-12,33,6.74,DUNEFILL
NARRA,PF1,2018-01-12,34,6.55,DUNEFILL
NARRA,PF1,2018-01-12,35,6.35,DUNEFILL
NARRA,PF1,2018-01-12,36,6.19,DUNEFILL
NARRA,PF1,2018-01-12,37,6.04,DUNEFILL
NARRA,PF1,2018-01-12,38,5.87,DUNEFILL
NARRA,PF1,2018-01-12,39,5.75,DUNEFILL
NARRA,PF1,2018-01-12,40,5.6,DUNEFILL
NARRA,PF1,2018-01-12,41,5.44,DUNEFILL
NARRA,PF1,2018-01-12,42,5.3,DUNEFILL
NARRA,PF1,2018-01-12,43,5.15,DUNEFILL
NARRA,PF1,2018-01-12,44,5.01,DUNEFILL
NARRA,PF1,2018-01-12,45,4.82,DUNEFILL
NARRA,PF1,2018-01-12,46,4.7,DUNEFILL
NARRA,PF1,2018-01-12,47,4.57,DUNEFILL
NARRA,PF1,2018-01-12,48,4.47,DUNEFILL
NARRA,PF1,2018-01-12,49,4.35,DUNEFILL
NARRA,PF1,2018-01-12,50,4.18,DUNEFILL
NARRA,PF1,2018-01-12,51,4.07,DUNEFILL
NARRA,PF1,2018-01-12,52,3.97,DUNEFILL
NARRA,PF1,2018-01-12,53,3.89,DUNEFILL
NARRA,PF1,2018-01-12,54,3.79,DUNEFILL
NARRA,PF1,2018-01-12,55,3.72,DUNEFILL
NARRA,PF1,2018-01-12,56,3.63,DUNEFILL
NARRA,PF1,2018-01-12,57,3.56,DUNEFILL
NARRA,PF1,2018-01-12,58,3.54,DUNEFILL
NARRA,PF1,2018-01-12,59,3.47,DUNEFILL
NARRA,PF1,2018-01-12,60,3.43,DUNEFILL
NARRA,PF1,2018-01-12,61,3.42,DUNEFILL
NARRA,PF1,2018-01-12,62,3.4,DUNEFILL
NARRA,PF1,2018-01-12,63,3.42,DUNEFILL
NARRA,PF1,2018-01-12,64,3.42,DUNEFILL
NARRA,PF1,2018-01-12,65,3.37,DUNEFILL
NARRA,PF1,2018-01-12,66,3.36,DUNEFILL
NARRA,PF1,2018-01-12,67,3.35,DUNEFILL
NARRA,PF1,2018-01-12,68,3.35,GPS
NARRA,PF1,2018-01-12,69,3.29,GPS
NARRA,PF1,2018-01-12,70,3.23,GPS
NARRA,PF1,2018-01-12,71,3.19,GPS
NARRA,PF1,2018-01-12,72,3.13,GPS
NARRA,PF1,2018-01-12,73,3.06,GPS
NARRA,PF1,2018-01-12,74,3.02,GPS
NARRA,PF1,2018-01-12,75,2.98,GPS
NARRA,PF1,2018-01-12,76,2.9,GPS
NARRA,PF1,2018-01-12,77,2.86,GPS
NARRA,PF1,2018-01-12,78,2.84,GPS
NARRA,PF1,2018-01-12,79,2.81,GPS
NARRA,PF1,2018-01-12,80,2.8,GPS
NARRA,PF1,2018-01-12,81,2.79,GPS
NARRA,PF1,2018-01-12,82,2.75,GPS
NARRA,PF1,2018-01-12,83,2.72,GPS
NARRA,PF1,2018-01-12,84,2.67,GPS
NARRA,PF1,2018-01-12,85,2.62,GPS
NARRA,PF1,2018-01-12,86,2.57,GPS
NARRA,PF1,2018-01-12,87,2.53,GPS
NARRA,PF1,2018-01-12,88,2.43,GPS
NARRA,PF1,2018-01-12,89,2.36,GPS
NARRA,PF1,2018-01-12,90,2.28,GPS
NARRA,PF1,2018-01-12,91,2.24,GPS
NARRA,PF1,2018-01-12,92,2.21,GPS
NARRA,PF1,2018-01-12,93,2.21,GPS
NARRA,PF1,2018-01-12,94,2.29,GPS
NARRA,PF1,2018-01-12,95,2.29,GPS
NARRA,PF1,2018-01-12,96,2.3,GPS
NARRA,PF1,2018-01-12,97,2.37,GPS
NARRA,PF1,2018-01-12,98,2.41,GPS
NARRA,PF1,2018-01-12,99,2.45,GPS
NARRA,PF1,2018-01-12,100,2.45,GPS
NARRA,PF1,2018-01-12,101,2.52,GPS
NARRA,PF1,2018-01-12,102,2.55,GPS
NARRA,PF1,2018-01-12,103,2.6,GPS
NARRA,PF1,2018-01-12,104,2.63,GPS
NARRA,PF1,2018-01-12,105,2.63,GPS
NARRA,PF1,2018-01-12,106,2.57,GPS
NARRA,PF1,2018-01-12,107,2.51,GPS
NARRA,PF1,2018-01-12,108,2.43,GPS
NARRA,PF1,2018-01-12,109,2.28,GPS
NARRA,PF1,2018-01-12,110,2.14,GPS
NARRA,PF1,2018-01-12,111,2,GPS
NARRA,PF1,2018-01-12,112,1.81,GPS
NARRA,PF1,2018-01-12,113,1.73,GPS
NARRA,PF1,2018-01-12,114,1.68,GPS
NARRA,PF1,2018-01-12,115,1.61,GPS
NARRA,PF1,2018-01-12,116,1.56,GPS
NARRA,PF1,2018-01-12,117,1.52,GPS
NARRA,PF1,2018-01-12,118,1.4,GPS
NARRA,PF1,2018-01-12,119,1.35,GPS
NARRA,PF1,2018-01-12,120,1.18,GPS
NARRA,PF1,2018-01-12,121,1.09,GPS
NARRA,PF1,2018-01-12,122,0.93,GPS
NARRA,PF1,2018-01-12,123,0.8,GPS
NARRA,PF1,2018-01-12,124,0.63,GPS
NARRA,PF1,2018-01-12,125,0.54,GPS
NARRA,PF1,2018-01-12,126,0.37,GPS
NARRA,PF1,2018-01-12,127,0.22,GPS
NARRA,PF1,2018-01-12,128,0.07,GPS
NARRA,PF1,2018-01-12,129,-0.12,GPS
NARRA,PF1,2018-01-12,130,-0.28,GPS
NARRA,PF1,2018-01-12,131,-0.38,GPS
NARRA,PF1,2018-01-12,132,-0.62,GPS
NARRA,PF1,2018-01-12,133,-0.62,GPS
NARRA,PF1,2018-01-12,134,-0.59,GPS
NARRA,PF1,2018-01-12,135,-0.62,GPS
NARRA,PF1,2018-01-12,136,-0.69,GPS
NARRA,PF1,2018-01-12,137,-0.61,GPS
NARRA,PF1,2018-01-12,138,-0.62,GPS
NARRA,PF1,2018-01-12,139,-0.63,GPS
NARRA,PF6,2018-01-12,0,6.55,DUNEFILL
NARRA,PF6,2018-01-12,1,6.37,DUNEFILL
NARRA,PF6,2018-01-12,2,6,DUNEFILL
NARRA,PF6,2018-01-12,3,5.45,DUNEFILL
NARRA,PF6,2018-01-12,4,4.98,DUNEFILL
NARRA,PF6,2018-01-12,5,4.51,DUNEFILL
NARRA,PF6,2018-01-12,6,3.48,DUNEFILL
NARRA,PF6,2018-01-12,7,3.22,DUNEFILL
NARRA,PF6,2018-01-12,8,2.72,DUNEFILL
NARRA,PF6,2018-01-12,9,2.38,DUNEFILL
NARRA,PF6,2018-01-12,10,2.25,DUNEFILL
NARRA,PF6,2018-01-12,11,2.21,DUNEFILL
NARRA,PF6,2018-01-12,12,2.22,DUNEFILL
NARRA,PF6,2018-01-12,13,2.22,DUNEFILL
NARRA,PF6,2018-01-12,14,2.19,DUNEFILL
NARRA,PF6,2018-01-12,15,2.24,DUNEFILL
NARRA,PF6,2018-01-12,16,2.3,DUNEFILL
NARRA,PF6,2018-01-12,17,2.39,DUNEFILL
NARRA,PF6,2018-01-12,18,2.41,DUNEFILL
NARRA,PF6,2018-01-12,19,2.42,DUNEFILL
NARRA,PF6,2018-01-12,20,2.41,DUNEFILL
NARRA,PF6,2018-01-12,21,2.33,DUNEFILL
NARRA,PF6,2018-01-12,22,2.23,DUNEFILL
NARRA,PF6,2018-01-12,23,2.07,DUNEFILL
NARRA,PF6,2018-01-12,24,1.86,GPS
NARRA,PF6,2018-01-12,25,1.71,GPS
NARRA,PF6,2018-01-12,26,1.66,GPS
NARRA,PF6,2018-01-12,27,1.61,GPS
NARRA,PF6,2018-01-12,28,1.62,GPS
NARRA,PF6,2018-01-12,29,1.56,GPS
NARRA,PF6,2018-01-12,30,1.5,GPS
NARRA,PF6,2018-01-12,31,1.37,GPS
NARRA,PF6,2018-01-12,32,1.22,GPS
NARRA,PF6,2018-01-12,33,1.06,GPS
NARRA,PF6,2018-01-12,34,0.93,GPS
NARRA,PF6,2018-01-12,35,0.73,GPS
NARRA,PF6,2018-01-12,36,0.58,GPS
NARRA,PF6,2018-01-12,37,0.43,GPS
NARRA,PF6,2018-01-12,38,0.29,GPS
NARRA,PF6,2018-01-12,39,0.14,GPS
NARRA,PF6,2018-01-12,40,-0.02,GPS
NARRA,PF6,2018-01-12,41,-0.12,GPS
NARRA,PF6,2018-01-12,42,-0.23,GPS
NARRA,PF6,2018-01-12,43,-0.38,GPS
NARRA,PF6,2018-01-12,44,-0.44,GPS
NARRA,PF6,2018-01-12,45,-0.47,GPS
NARRA,PF6,2018-01-12,46,-0.45,GPS
NARRA,PF6,2018-01-12,47,-0.47,GPS
NARRA,PF6,2018-01-12,48,-0.45,GPS
NARRA,PF6,2018-01-12,49,-0.47,GPS
NARRA,PF6,2018-01-12,50,-0.49,GPS
NARRA,PF6,2018-01-12,51,-0.48,GPS
NARRA,PF6,2018-01-12,52,-0.5,GPS
NARRA,PF6,2018-01-12,53,-0.48,GPS
NARRA,PF6,2018-01-12,54,-0.5,GPS
NARRA,PF6,2018-01-12,55,-0.54,GPS
NARRA,PF6,2018-01-12,56,-0.55,GPS
NARRA,PF6,2018-01-12,57,-0.61,GPS
NARRA,PF6,2018-01-12,58,-0.63,GPS
NARRA,PF6,2018-01-12,59,-0.61,GPS
NARRA,PF6,2018-01-12,60,-0.64,GPS
NARRA,PF6,2018-01-12,61,-0.67,GPS
NARRA,PF6,2018-01-12,62,-0.68,GPS
NARRA,PF6,2018-01-12,63,-0.68,GPS
NARRA,PF6,2018-01-12,64,-0.74,GPS
NARRA,PF6,2018-01-12,65,-0.79,GPS
NARRA,PF4,2018-01-24,0,9.3,DUNEFILL
NARRA,PF4,2018-01-24,1,9.17,DUNEFILL
NARRA,PF4,2018-01-24,2,9.04,DUNEFILL
NARRA,PF4,2018-01-24,3,8.91,DUNEFILL
NARRA,PF4,2018-01-24,4,8.77,DUNEFILL
NARRA,PF4,2018-01-24,5,8.65,DUNEFILL
NARRA,PF4,2018-01-24,6,8.47,DUNEFILL
NARRA,PF4,2018-01-24,7,8.35,DUNEFILL
NARRA,PF4,2018-01-24,8,8.12,DUNEFILL
NARRA,PF4,2018-01-24,9,7.96,DUNEFILL
NARRA,PF4,2018-01-24,10,7.76,DUNEFILL
NARRA,PF4,2018-01-24,11,7.56,DUNEFILL
NARRA,PF4,2018-01-24,12,7.36,DUNEFILL
NARRA,PF4,2018-01-24,13,7.19,DUNEFILL
NARRA,PF4,2018-01-24,14,7.07,DUNEFILL
NARRA,PF4,2018-01-24,15,6.87,DUNEFILL
NARRA,PF4,2018-01-24,16,6.76,DUNEFILL
NARRA,PF4,2018-01-24,17,6.71,DUNEFILL
NARRA,PF4,2018-01-24,18,6.46,DUNEFILL
NARRA,PF4,2018-01-24,19,6.32,DUNEFILL
NARRA,PF4,2018-01-24,20,6.04,DUNEFILL
NARRA,PF4,2018-01-24,21,5.9,DUNEFILL
NARRA,PF4,2018-01-24,22,5.26,DUNEFILL
NARRA,PF4,2018-01-24,23,4.81,DUNEFILL
NARRA,PF4,2018-01-24,24,4.63,DUNEFILL
NARRA,PF4,2018-01-24,25,4.3,DUNEFILL
NARRA,PF4,2018-01-24,26,4.07,DUNEFILL
NARRA,PF4,2018-01-24,27,3.9,DUNEFILL
NARRA,PF4,2018-01-24,28,3.79,DUNEFILL
NARRA,PF4,2018-01-24,29,3.68,DUNEFILL
NARRA,PF4,2018-01-24,30,3.59,DUNEFILL
NARRA,PF4,2018-01-24,31,3.5,DUNEFILL
NARRA,PF4,2018-01-24,32,3.47,DUNEFILL
NARRA,PF4,2018-01-24,33,3.46,DUNEFILL
NARRA,PF4,2018-01-24,34,3.41,DUNEFILL
NARRA,PF4,2018-01-24,35,3.41,DUNEFILL
NARRA,PF4,2018-01-24,36,3.41,DUNEFILL
NARRA,PF4,2018-01-24,37,3.41,GPS
NARRA,PF4,2018-01-24,38,3.42,GPS
NARRA,PF4,2018-01-24,39,3.43,GPS
NARRA,PF4,2018-01-24,40,3.44,GPS
NARRA,PF4,2018-01-24,41,3.42,GPS
NARRA,PF4,2018-01-24,42,3.41,GPS
NARRA,PF4,2018-01-24,43,3.39,GPS
NARRA,PF4,2018-01-24,44,3.37,GPS
NARRA,PF4,2018-01-24,45,3.36,GPS
NARRA,PF4,2018-01-24,46,3.28,GPS
NARRA,PF4,2018-01-24,47,3.1,GPS
NARRA,PF4,2018-01-24,48,2.88,GPS
NARRA,PF4,2018-01-24,49,2.69,GPS
NARRA,PF4,2018-01-24,50,2.58,GPS
NARRA,PF4,2018-01-24,51,2.49,GPS
NARRA,PF4,2018-01-24,52,2.41,GPS
NARRA,PF4,2018-01-24,53,2.21,GPS
NARRA,PF4,2018-01-24,54,1.93,GPS
NARRA,PF4,2018-01-24,55,1.66,GPS
NARRA,PF4,2018-01-24,56,1.38,GPS
NARRA,PF4,2018-01-24,57,1.18,GPS
NARRA,PF4,2018-01-24,58,1.06,GPS
NARRA,PF4,2018-01-24,59,0.92,GPS
NARRA,PF4,2018-01-24,60,0.77,GPS
NARRA,PF4,2018-01-24,61,0.62,GPS
NARRA,PF4,2018-01-24,62,0.51,GPS
NARRA,PF4,2018-01-24,63,0.37,GPS
NARRA,PF4,2018-01-24,64,0.24,GPS
NARRA,PF4,2018-01-24,65,0.09,GPS
NARRA,PF4,2018-01-24,66,-0.01,GPS
NARRA,PF4,2018-01-24,67,-0.1,GPS
NARRA,PF4,2018-01-24,68,-0.21,GPS
NARRA,PF4,2018-01-24,69,-0.27,GPS
NARRA,PF4,2018-01-24,70,-0.33,GPS
NARRA,PF4,2018-01-24,71,-0.41,GPS
NARRA,PF4,2018-01-24,72,-0.47,GPS
NARRA,PF4,2018-01-24,73,-0.57,GPS
NARRA,PF8,2018-01-24,0,3.48,DUNEFILL
NARRA,PF8,2018-01-24,1,3.24,DUNEFILL
NARRA,PF8,2018-01-24,2,3.22,DUNEFILL
NARRA,PF8,2018-01-24,3,3.06,DUNEFILL
NARRA,PF8,2018-01-24,4,3.02,DUNEFILL
NARRA,PF8,2018-01-24,5,2.9,DUNEFILL
NARRA,PF8,2018-01-24,6,2.79,DUNEFILL
NARRA,PF8,2018-01-24,7,2.7,DUNEFILL
NARRA,PF8,2018-01-24,8,2.68,DUNEFILL
NARRA,PF8,2018-01-24,9,2.63,DUNEFILL
NARRA,PF8,2018-01-24,10,2.57,DUNEFILL
NARRA,PF8,2018-01-24,11,2.5,DUNEFILL
NARRA,PF8,2018-01-24,12,2.41,DUNEFILL
NARRA,PF8,2018-01-24,13,2.4,DUNEFILL
NARRA,PF8,2018-01-24,14,2.3,DUNEFILL
NARRA,PF8,2018-01-24,15,2.27,DUNEFILL
NARRA,PF8,2018-01-24,16,2.22,DUNEFILL
NARRA,PF8,2018-01-24,17,2.11,DUNEFILL
NARRA,PF8,2018-01-24,18,2.06,DUNEFILL
NARRA,PF8,2018-01-24,19,2,DUNEFILL
NARRA,PF8,2018-01-24,20,1.92,DUNEFILL
NARRA,PF8,2018-01-24,21,1.85,DUNEFILL
NARRA,PF8,2018-01-24,22,1.79,DUNEFILL
NARRA,PF8,2018-01-24,23,1.8,DUNEFILL
NARRA,PF8,2018-01-24,24,1.71,DUNEFILL
NARRA,PF8,2018-01-24,25,1.68,DUNEFILL
NARRA,PF8,2018-01-24,26,1.64,GPS
NARRA,PF8,2018-01-24,27,1.53,GPS
NARRA,PF8,2018-01-24,28,1.43,GPS
NARRA,PF8,2018-01-24,29,1.33,GPS
NARRA,PF8,2018-01-24,30,1.17,GPS
NARRA,PF8,2018-01-24,31,1.08,GPS
NARRA,PF8,2018-01-24,32,0.98,GPS
NARRA,PF8,2018-01-24,33,0.9,GPS
NARRA,PF8,2018-01-24,34,0.77,GPS
NARRA,PF8,2018-01-24,35,0.65,GPS
NARRA,PF8,2018-01-24,36,0.58,GPS
NARRA,PF8,2018-01-24,37,0.46,GPS
NARRA,PF8,2018-01-24,38,0.38,GPS
NARRA,PF8,2018-01-24,39,0.28,GPS
NARRA,PF8,2018-01-24,40,0.24,GPS
NARRA,PF8,2018-01-24,41,0.15,GPS
NARRA,PF8,2018-01-24,42,0.08,GPS
NARRA,PF8,2018-01-24,43,0.01,GPS
NARRA,PF8,2018-01-24,44,-0.09,GPS
NARRA,PF8,2018-01-24,45,-0.15,GPS
NARRA,PF8,2018-01-24,46,-0.18,GPS
NARRA,PF8,2018-01-24,47,-0.21,GPS
NARRA,PF8,2018-01-24,48,-0.25,GPS
NARRA,PF8,2018-01-24,49,-0.3,GPS
NARRA,PF8,2018-01-24,50,-0.34,GPS
NARRA,PF8,2018-01-24,51,-0.39,GPS
NARRA,PF8,2018-01-24,52,-0.44,GPS
NARRA,PF8,2018-01-24,53,-0.48,GPS
NARRA,PF8,2018-01-24,54,-0.47,GPS
NARRA,PF8,2018-01-24,55,-0.52,GPS
NARRA,PF8,2018-01-24,56,-0.56,GPS
NARRA,PF2,2018-01-24,0,9.37,DUNEFILL
NARRA,PF2,2018-01-24,1,9.34,DUNEFILL
NARRA,PF2,2018-01-24,2,9.26,DUNEFILL
NARRA,PF2,2018-01-24,3,9.25,DUNEFILL
NARRA,PF2,2018-01-24,4,9.32,DUNEFILL
NARRA,PF2,2018-01-24,5,9.3,DUNEFILL
NARRA,PF2,2018-01-24,6,9.14,DUNEFILL
NARRA,PF2,2018-01-24,7,8.91,DUNEFILL
NARRA,PF2,2018-01-24,8,8.73,DUNEFILL
NARRA,PF2,2018-01-24,9,8.44,DUNEFILL
NARRA,PF2,2018-01-24,10,8.19,DUNEFILL
NARRA,PF2,2018-01-24,11,7.8,DUNEFILL
NARRA,PF2,2018-01-24,12,7.49,DUNEFILL
NARRA,PF2,2018-01-24,13,7.23,DUNEFILL
NARRA,PF2,2018-01-24,14,6.89,DUNEFILL
NARRA,PF2,2018-01-24,15,6.56,DUNEFILL
NARRA,PF2,2018-01-24,16,6.33,DUNEFILL
NARRA,PF2,2018-01-24,17,6.33,DUNEFILL
NARRA,PF2,2018-01-24,18,6.37,DUNEFILL
NARRA,PF2,2018-01-24,19,6.52,DUNEFILL
NARRA,PF2,2018-01-24,20,6.52,DUNEFILL
NARRA,PF2,2018-01-24,21,6.21,DUNEFILL
NARRA,PF2,2018-01-24,22,5.56,DUNEFILL
NARRA,PF2,2018-01-24,23,4.86,DUNEFILL
NARRA,PF2,2018-01-24,24,4.36,DUNEFILL
NARRA,PF2,2018-01-24,25,4.03,DUNEFILL
NARRA,PF2,2018-01-24,26,3.77,DUNEFILL
NARRA,PF2,2018-01-24,27,3.71,DUNEFILL
NARRA,PF2,2018-01-24,28,3.59,DUNEFILL
NARRA,PF2,2018-01-24,29,3.54,DUNEFILL
NARRA,PF2,2018-01-24,30,3.48,DUNEFILL
NARRA,PF2,2018-01-24,31,3.42,DUNEFILL
NARRA,PF2,2018-01-24,32,3.39,DUNEFILL
NARRA,PF2,2018-01-24,33,3.37,DUNEFILL
NARRA,PF2,2018-01-24,34,3.32,DUNEFILL
NARRA,PF2,2018-01-24,35,3.31,DUNEFILL
NARRA,PF2,2018-01-24,36,3.27,DUNEFILL
NARRA,PF2,2018-01-24,37,3.22,DUNEFILL
NARRA,PF2,2018-01-24,38,3.2,DUNEFILL
NARRA,PF2,2018-01-24,39,3.15,DUNEFILL
NARRA,PF2,2018-01-24,40,3.09,DUNEFILL
NARRA,PF2,2018-01-24,41,3.06,DUNEFILL
NARRA,PF2,2018-01-24,42,3.04,DUNEFILL
NARRA,PF2,2018-01-24,43,3.03,DUNEFILL
NARRA,PF2,2018-01-24,44,3.01,DUNEFILL
NARRA,PF2,2018-01-24,45,2.97,DUNEFILL
NARRA,PF2,2018-01-24,46,2.94,GPS
NARRA,PF2,2018-01-24,47,2.91,GPS
NARRA,PF2,2018-01-24,48,2.89,GPS
NARRA,PF2,2018-01-24,49,2.86,GPS
NARRA,PF2,2018-01-24,50,2.79,GPS
NARRA,PF2,2018-01-24,51,2.75,GPS
NARRA,PF2,2018-01-24,52,2.72,GPS
NARRA,PF2,2018-01-24,53,2.68,GPS
NARRA,PF2,2018-01-24,54,2.64,GPS
NARRA,PF2,2018-01-24,55,2.62,GPS
NARRA,PF2,2018-01-24,56,2.54,GPS
NARRA,PF2,2018-01-24,57,2.45,GPS
NARRA,PF2,2018-01-24,58,2.4,GPS
NARRA,PF2,2018-01-24,59,2.27,GPS
NARRA,PF2,2018-01-24,60,2.2,GPS
NARRA,PF2,2018-01-24,61,2.15,GPS
NARRA,PF2,2018-01-24,62,2.12,GPS
NARRA,PF2,2018-01-24,63,2.08,GPS
NARRA,PF2,2018-01-24,64,2.07,GPS
NARRA,PF2,2018-01-24,65,2.05,GPS
NARRA,PF2,2018-01-24,66,2.05,GPS
NARRA,PF2,2018-01-24,67,2.06,GPS
NARRA,PF2,2018-01-24,68,1.94,GPS
NARRA,PF2,2018-01-24,69,1.67,GPS
NARRA,PF2,2018-01-24,70,1.46,GPS
NARRA,PF2,2018-01-24,71,1.25,GPS
NARRA,PF2,2018-01-24,72,1.1,GPS
NARRA,PF2,2018-01-24,73,0.97,GPS
NARRA,PF2,2018-01-24,74,0.85,GPS
NARRA,PF2,2018-01-24,75,0.73,GPS
NARRA,PF2,2018-01-24,76,0.58,GPS
NARRA,PF2,2018-01-24,77,0.43,GPS
NARRA,PF2,2018-01-24,78,0.26,GPS
NARRA,PF2,2018-01-24,79,0.15,GPS
NARRA,PF2,2018-01-24,80,0.03,GPS
NARRA,PF2,2018-01-24,81,-0.14,GPS
NARRA,PF2,2018-01-24,82,-0.27,GPS
NARRA,PF2,2018-01-24,83,-0.38,GPS
NARRA,PF2,2018-01-24,84,-0.66,GPS
NARRA,PF2,2018-01-24,85,-0.84,GPS
NARRA,PF1,2018-01-24,0,9.12,DUNEFILL
NARRA,PF1,2018-01-24,1,9.11,DUNEFILL
NARRA,PF1,2018-01-24,2,9.06,DUNEFILL
NARRA,PF1,2018-01-24,3,9,DUNEFILL
NARRA,PF1,2018-01-24,4,8.98,DUNEFILL
NARRA,PF1,2018-01-24,5,8.93,DUNEFILL
NARRA,PF1,2018-01-24,6,8.92,DUNEFILL
NARRA,PF1,2018-01-24,7,8.87,DUNEFILL
NARRA,PF1,2018-01-24,8,8.81,DUNEFILL
NARRA,PF1,2018-01-24,9,8.88,DUNEFILL
NARRA,PF1,2018-01-24,10,8.93,DUNEFILL
NARRA,PF1,2018-01-24,11,9.05,DUNEFILL
NARRA,PF1,2018-01-24,12,9,DUNEFILL
NARRA,PF1,2018-01-24,13,9.03,DUNEFILL
NARRA,PF1,2018-01-24,14,9.17,DUNEFILL
NARRA,PF1,2018-01-24,15,9.31,DUNEFILL
NARRA,PF1,2018-01-24,16,9.35,DUNEFILL
NARRA,PF1,2018-01-24,17,9.36,DUNEFILL
NARRA,PF1,2018-01-24,18,8.52,DUNEFILL
NARRA,PF1,2018-01-24,19,8.44,DUNEFILL
NARRA,PF1,2018-01-24,20,8.29,DUNEFILL
NARRA,PF1,2018-01-24,21,8.18,DUNEFILL
NARRA,PF1,2018-01-24,22,8.03,DUNEFILL
NARRA,PF1,2018-01-24,23,7.91,DUNEFILL
NARRA,PF1,2018-01-24,24,7.83,DUNEFILL
NARRA,PF1,2018-01-24,25,7.74,DUNEFILL
NARRA,PF1,2018-01-24,26,7.63,DUNEFILL
NARRA,PF1,2018-01-24,27,7.56,DUNEFILL
NARRA,PF1,2018-01-24,28,7.47,DUNEFILL
NARRA,PF1,2018-01-24,29,7.32,DUNEFILL
NARRA,PF1,2018-01-24,30,7.19,DUNEFILL
NARRA,PF1,2018-01-24,31,7.03,DUNEFILL
NARRA,PF1,2018-01-24,32,6.88,DUNEFILL
NARRA,PF1,2018-01-24,33,6.68,DUNEFILL
NARRA,PF1,2018-01-24,34,6.5,DUNEFILL
NARRA,PF1,2018-01-24,35,6.33,DUNEFILL
NARRA,PF1,2018-01-24,36,6.13,DUNEFILL
NARRA,PF1,2018-01-24,37,5.97,DUNEFILL
